79,186,5,2,1.7733333333333334
170,164,0,2,0.63
161,209,2,1,2.82
186,170,3,2,1.4883333333333333
186,125,9,1,0.9333333333333333
79,68,4,2,1.9033333333333333
142,48,2,3,0.4444444444444445
249,90,3,1,0.5
236,90,7,1,3.3866666666666667
79,232,2,1,1.02
163,148,5,2,3.67
79,144,9,6,4.44
114,114,1,1,3.48
211,79,3,3,0.45666666666666667
144,249,6,2,1.2633333333333334
249,68,0,2,1.3183333333333334
161,164,3,1,0.75
100,48,5,3,1.05
249,88,7,1,2.433333333333333
233,42,2,0,3.16
148,211,6,1,1.23
114,144,11,1,1.02
113,79,1,2,1.0016666666666667
230,50,1,1,1.1466666666666667
148,45,9,2,1.0666666666666667
249,107,2,1,1.06
114,50,7,1,2.4233333333333333
263,236,5,2,0.79
41,41,8,3,0.5133333333333333
79,137,5,3,1.2633333333333334
162,237,1,1,0.9933333333333333
113,143,3,1,2.61
142,143,7,1,0.8366666666666667
48,48,6,7,0.6566666666666666
48,224,8,1,2.7466666666666666
79,262,1,1,4.613333333333333
90,90,0,0,0.03833333333333333
234,79,1,0,1.0333333333333334
148,148,5,1,0.4533333333333333
170,100,3,1,0.9666666666666667
137,229,8,2,0.9966666666666667
170,249,3,2,1.3566666666666667
162,186,9,3,1.0966666666666667
234,230,3,1,1.0466666666666666
164,152,8,1,3.6566666666666667
125,249,8,1,0.6866666666666666
100,140,6,1,2.28
237,211,9,1,3.0433333333333334
48,75,0,1,2.77
162,140,5,1,1.4433333333333334
113,231,3,1,1.32
249,170,6,1,1.4
234,79,9,2,1.3266666666666667
163,75,2,1,1.7866666666666666
263,74,2,1,1.2166666666666666
107,236,0,1,2.4
249,186,4,1,0.9533333333333334
48,79,8,1,2.2
186,232,4,1,3.02
142,107,5,8,2.3758333333333335
90,48,0,5,1.2733333333333334
163,141,3,3,0.91
113,114,2,1,0.79
114,233,4,1,2.486666666666667
236,42,8,1,2.2466666666666666
24,75,4,1,2.276666666666667
125,246,6,0,1.73
161,90,11,1,1.5566666666666666
48,231,7,1,2.9166666666666665
163,263,5,2,1.47
141,262,8,2,0.5033333333333333
262,161,9,3,1.6733333333333333
48,230,4,1,0.37666666666666665
249,148,8,1,1.6733333333333333
186,50,2,1,1.3166666666666667
142,48,5,1,1.1733333333333333
140,237,0,1,0.5333333333333333
170,100,2,2,0.8066666666666666
68,238,8,3,2.736666666666667
238,236,10,2,1.7633333333333334
79,211,8,1,1.61
90,209,4,1,3.0
90,186,6,1,0.25333333333333335
231,237,2,2,3.1333333333333333
186,24,8,1,3.15
246,186,3,3,1.3166666666666667
114,43,2,6,1.68
114,141,7,6,2.966666666666667
263,232,0,1,4.366666666666666
107,74,7,1,2.9133333333333336
234,249,1,1,1.1866666666666668
249,4,0,1,1.5133333333333334
79,114,3,2,1.5033333333333334
164,158,3,1,1.18
158,68,5,1,1.5366666666666666
48,238,8,1,2.066666666666667
238,24,11,1,0.5666666666666667
137,262,3,1,1.3466666666666667
229,48,6,1,1.85
163,238,9,1,1.9533333333333334
230,262,0,1,2.9966666666666666
170,107,6,1,0.67
170,161,4,1,2.0033333333333334
234,164,10,2,0.7466666666666667
170,140,6,1,1.5533333333333332
249,230,6,3,1.61
113,164,8,1,1.5866666666666667
137,113,9,2,1.02
137,87,2,1,1.7533333333333334
261,48,5,1,3.026666666666667
113,164,10,2,0.9966666666666667
230,41,7,1,3.1433333333333335
79,164,0,2,1.2316666666666667
79,142,3,1,3.09
48,239,8,1,0.9266666666666666
88,79,6,3,1.7833333333333334
90,90,1,2,0.25833333333333336
90,107,2,2,0.9966666666666667
234,100,11,1,0.79
163,75,3,6,1.69
263,75,11,1,0.91
186,170,1,1,1.58
13,144,4,5,1.78
164,170,11,3,0.8333333333333334
234,234,4,1,2.5966666666666667
164,263,11,1,2.5966666666666667
161,236,0,2,1.4383333333333332
246,12,8,1,2.67
158,249,9,6,0.28
230,162,10,5,1.27
107,186,3,2,1.86
68,48,8,1,1.7466666666666666
90,143,6,1,2.66
144,170,0,3,2.3633333333333333
90,48,8,1,0.83
68,186,9,1,0.9266666666666666
114,50,11,2,2.3133333333333335
249,261,1,1,2.1933333333333334
79,144,8,3,1.08
48,75,3,2,2.84
100,262,1,1,3.0566666666666666
100,170,7,1,0.9433333333333334
230,244,10,1,3.5033333333333334
107,163,3,1,2.5866666666666664
239,68,2,1,1.57
246,246,1,3,1.205
246,249,6,4,1.5383333333333333
237,137,8,1,1.6566666666666667
114,161,7,3,1.545
68,142,11,1,1.23
231,142,2,1,3.3066666666666666
143,263,6,1,1.5533333333333332
166,127,5,1,2.9466666666666668
163,244,3,2,3.3033333333333332
114,48,3,3,2.0933333333333333
137,45,5,1,1.9066666666666667
100,186,11,2,0.435
90,90,9,1,0.18666666666666668
234,233,10,1,0.8833333333333333
142,24,2,1,1.3933333333333333
142,141,7,1,1.8433333333333333
164,113,10,3,1.4333333333333333
79,211,1,5,1.3266666666666667
68,151,4,2,2.77
186,107,2,2,1.9533333333333334
249,4,8,2,2.243333333333333
24,79,3,1,5.013333333333334
161,164,7,2,0.6033333333333334
249,90,10,1,0.48
48,244,8,6,2.9066666666666667
90,238,6,1,2.7066666666666666
230,50,7,1,1.08
142,170,0,1,2.22
234,231,6,1,2.02
209,4,8,1,2.03
142,41,4,1,2.22
163,229,1,1,1.11
162,79,3,1,1.1
231,234,7,1,1.5433333333333332
140,244,1,5,3.5933333333333333
143,48,9,5,0.8666666666666667
68,41,10,6,4.1
163,75,10,1,1.7433333333333334
41,43,10,2,1.6
186,116,9,1,4.113333333333333
143,239,1,1,0.8066666666666666
143,163,3,1,0.8466666666666667
148,170,3,1,1.0666666666666667
234,137,6,1,0.7966666666666666
234,263,8,1,2.006666666666667
4,88,2,1,2.296666666666667
234,48,2,1,1.3433333333333333
48,246,4,1,0.31333333333333335
113,100,4,1,1.91
48,170,6,1,0.88
263,233,1,5,0.8833333333333333
263,74,10,1,0.71
238,244,4,1,1.3466666666666667
244,244,6,2,0.08
24,143,3,5,2.11
48,263,6,2,2.6033333333333335
148,244,7,1,4.8966666666666665
234,243,1,2,4.493333333333333
162,90,9,1,1.06
163,163,0,0,0.27
114,158,0,3,1.55
79,230,0,1,2.953333333333333
162,234,9,2,0.8833333333333333
234,230,11,2,1.24
79,144,1,2,1.11
234,161,9,2,0.8866666666666667
100,90,4,6,0.35333333333333333
246,87,7,1,2.38
162,164,3,1,0.6166666666666667
144,4,12,5,1.6133333333333333
151,116,5,1,1.8333333333333333
113,87,4,2,1.765
234,68,2,1,1.1633333333333333
144,211,8,6,0.30666666666666664
249,13,10,6,1.8533333333333333
239,151,0,3,1.0666666666666667
43,166,1,3,0.8233333333333334
100,41,5,2,3.86
246,79,1,2,2.763333333333333
79,164,5,1,1.5966666666666667
164,50,5,1,1.16
186,90,10,1,0.7
161,79,0,0,1.65
142,142,1,2,0.5166666666666667
142,238,2,1,0.74
142,50,6,1,1.64
50,163,7,1,1.59
246,237,8,2,2.4366666666666665
230,90,6,2,0.6033333333333334
186,141,9,2,1.9333333333333333
164,48,2,1,2.2133333333333334
90,88,3,2,1.6566666666666667
249,113,2,1,1.01
113,163,3,1,2.1866666666666665
142,48,0,1,0.7833333333333333
238,162,2,1,1.84
236,74,8,1,0.7933333333333333
164,230,1,1,1.33
68,239,8,1,2.31
114,164,0,6,1.04
161,163,5,11,0.695
230,230,9,6,0.2866666666666667
230,186,10,5,0.75
125,231,8,1,0.71
163,163,1,1,0.3433333333333333
263,141,0,1,0.23333333333333334
141,263,5,6,0.8644444444444443
229,79,10,2,1.3366666666666667
79,114,4,2,1.195
50,142,9,1,0.52
234,143,1,1,2.9766666666666666
186,186,8,1,0.44
4,233,7,2,1.64
249,249,2,1,0.8866666666666667
48,48,5,6,0.39166666666666666
48,142,6,2,0.9133333333333333
48,249,10,1,1.8433333333333333
162,143,0,2,1.93
161,107,6,4,2.1166666666666667
148,4,5,1,0.7166666666666667
4,79,6,1,0.7766666666666666
151,238,2,2,0.9716666666666667
239,162,5,1,1.4466666666666668
140,231,10,2,3.8733333333333335
107,148,8,3,1.0833333333333333
79,114,10,2,0.7566666666666667
234,100,0,4,1.2833333333333334
236,152,7,1,2.4133333333333336
50,142,1,1,0.5133333333333333
170,48,10,1,1.6466666666666667
164,249,9,1,1.37
48,244,0,1,3.19
48,186,1,3,1.0577777777777777
238,239,7,1,0.41
48,140,9,1,2.4266666666666667
114,79,3,1,0.6566666666666666
237,162,0,1,0.45666666666666667
144,140,4,1,2.8766666666666665
48,48,0,2,0.6066666666666667
237,113,7,1,1.71
186,164,5,1,0.39
232,148,1,1,0.5133333333333333
148,229,2,1,1.9733333333333334
246,79,9,1,2.9133333333333336
114,68,3,7,1.1583333333333334
114,211,10,1,1.8633333333333333
249,68,1,3,0.9555555555555556
262,262,9,1,0.5566666666666666
237,137,5,5,3.18
170,263,9,5,1.2033333333333334
236,140,11,5,0.7766666666666666
234,148,9,1,1.8866666666666667
48,239,4,2,1.05
186,148,9,2,2.5533333333333332
230,162,11,1,0.8933333333333333
100,230,1,1,1.3866666666666667
107,249,1,1,1.46
234,48,4,2,1.5533333333333332
229,75,9,1,1.2966666666666666
137,48,1,1,1.87
79,186,10,1,1.84
68,42,0,1,4.533333333333333
239,161,0,2,2.34
100,211,3,2,1.7233333333333334
186,13,10,1,2.0766666666666667
249,100,5,1,1.69
230,263,1,1,2.5633333333333335
141,230,6,1,1.53
43,231,0,1,4.45
24,152,1,1,1.2166666666666666
239,142,6,1,0.8966666666666666
231,231,7,2,0.66
161,237,0,2,1.0533333333333332
230,43,4,2,0.7566666666666667
231,231,0,1,0.71
231,90,2,1,1.87
231,263,10,1,3.1066666666666665
144,161,10,2,2.216666666666667
186,233,2,1,1.0066666666666666
164,224,6,1,1.5166666666666666
90,186,3,1,0.38666666666666666
100,68,4,1,0.5833333333333334
186,48,5,1,1.0633333333333332
186,163,8,2,1.4233333333333333
233,161,8,1,1.1966666666666668
142,148,1,1,3.1433333333333335
79,263,5,1,2.276666666666667
249,144,0,2,1.3516666666666666
151,41,2,2,0.9966666666666667
238,90,4,2,3.2333333333333334
239,238,5,2,1.0933333333333333
238,244,8,1,1.8566666666666667
79,125,11,2,1.385
161,164,6,1,1.3533333333333333
43,48,0,4,0.7916666666666666
163,48,3,1,1.5766666666666667
107,232,7,1,1.45
148,246,10,1,3.2466666666666666
249,158,4,1,0.8533333333333334
158,79,6,1,2.62
79,48,9,1,3.1
230,100,3,1,0.7633333333333333
79,144,2,6,1.7333333333333334
246,151,0,1,1.46
151,244,2,1,2.1666666666666665
148,107,1,1,1.72
230,48,0,1,0.51
246,164,1,1,1.0766666666666667
186,79,10,1,2.38
90,246,1,1,1.0533333333333332
50,74,3,1,2.8533333333333335
74,163,8,3,2.033333333333333
163,239,11,1,1.0766666666666667
107,79,3,1,0.6066666666666667
230,170,1,2,0.8766666666666667
170,140,2,1,1.53
163,116,3,1,2.8466666666666667
48,68,11,1,0.9666666666666667
75,263,3,2,0.5066666666666667
161,140,5,5,1.1966666666666668
163,238,1,1,1.51
48,116,7,1,3.98
234,68,1,1,1.71
87,229,2,5,2.24
163,170,7,5,1.2466666666666666
237,230,11,5,0.7666666666666667
48,140,2,1,2.276666666666667
246,41,0,1,3.04
161,262,1,1,2.0366666666666666
237,162,5,1,0.43333333333333335
144,100,5,1,3.16
114,161,2,1,2.0766666666666667
237,42,0,3,4.203333333333333
163,233,6,1,1.8533333333333333
161,236,9,1,1.0933333333333333
79,239,2,6,2.88
170,90,0,5,2.3666666666666667
186,249,8,1,1.2066666666666668
161,88,7,1,2.1166666666666667
238,236,8,1,1.37
100,79,2,2,1.7033333333333334
48,42,11,3,3.5083333333333333
48,243,0,2,3.433333333333333
230,75,7,1,2.243333333333333
186,116,7,1,4.6433333333333335
164,161,0,1,0.45666666666666667
48,75,4,1,2.8466666666666667
249,141,2,1,2.3033333333333332
144,230,3,1,2.0533333333333332
100,170,8,4,0.7133333333333334
170,234,10,1,1.1133333333333333
230,263,2,1,2.08
68,246,8,1,0.4033333333333333
239,262,11,2,1.4233333333333333
50,243,8,2,2.81
143,239,0,1,0.2966666666666667
137,79,1,2,0.78
229,246,4,2,1.7433333333333334
161,230,10,2,0.6266666666666667
48,42,1,1,4.183333333333334
41,75,7,1,1.84
48,263,0,2,3.5766666666666667
263,142,6,1,1.37
113,75,3,1,3.2133333333333334
141,233,1,1,0.7133333333333334
164,164,0,5,1.5916666666666666
164,164,3,3,2.28
137,233,6,1,0.5566666666666666
249,45,0,1,2.14
79,143,11,2,3.1966666666666668
24,238,0,2,0.6233333333333333
238,41,1,2,0.9833333333333333
166,249,5,2,4.4
114,243,0,1,5.43
79,164,1,4,1.6366666666666667
186,74,2,1,3.01
142,87,11,1,3.3666666666666667
125,100,1,1,1.41
230,262,3,1,2.1233333333333335
113,107,5,1,0.8833333333333333
79,137,8,1,0.8
43,186,6,2,1.4666666666666666
186,74,9,4,3.4516666666666667
24,152,7,2,1.04
113,249,4,1,1.15
249,144,10,1,2.16
50,142,0,2,0.9166666666666666
230,249,4,2,1.9066666666666667
114,68,9,1,1.1733333333333333
48,170,3,1,1.0866666666666667
161,75,1,2,1.99
170,113,0,1,1.5733333333333333
45,113,4,1,1.38
79,232,0,1,1.26
24,140,0,1,4.05
186,41,0,1,3.59
236,24,1,5,1.6866666666666668
262,236,0,1,0.7766666666666666
164,79,10,1,1.51
164,230,4,1,1.2733333333333334
170,232,0,1,1.8466666666666667
163,238,7,2,1.575
48,244,5,2,2.1166666666666667
151,238,3,1,0.5866666666666667
249,234,3,1,0.7033333333333334
144,163,0,1,3.87
230,161,6,1,0.5266666666666666
161,237,9,1,0.8633333333333333
100,140,1,1,1.67
170,162,4,1,2.1733333333333333
48,42,8,1,3.0533333333333332
142,263,5,2,1.9933333333333334
113,231,7,2,2.473333333333333
100,48,12,1,0.5866666666666667
13,88,6,1,1.6733333333333333
68,170,2,2,1.6433333333333333
100,45,2,1,3.67
79,148,7,1,0.5533333333333333
41,74,2,2,1.6133333333333333
163,141,8,6,1.1833333333333333
141,74,10,6,1.1333333333333333
43,151,0,5,1.0366666666666666
163,233,9,5,1.49
137,148,3,2,1.72
148,48,6,3,2.5566666666666666
48,232,9,2,2.723333333333333
113,113,8,1,1.2333333333333334
48,100,9,1,1.0066666666666666
230,186,7,4,2.045
151,48,2,1,2.0833333333333335
230,48,6,1,1.6233333333333333
48,68,2,2,1.3266666666666667
164,163,8,2,1.5866666666666667
114,163,4,1,2.1133333333333333
230,48,11,5,0.39
186,238,5,2,2.763333333333333
239,48,10,3,1.41
50,239,3,1,1.0733333333333333
143,74,5,2,2.8266666666666667
48,79,0,2,2.8433333333333333
246,24,0,1,2.5433333333333334
170,144,9,5,1.6666666666666667
143,141,3,1,1.86
237,186,7,1,1.2933333333333332
41,75,5,1,0.97
142,142,11,1,0.4666666666666667
163,143,3,1,1.1133333333333333
163,151,11,1,1.8666666666666667
79,144,10,1,1.32
249,151,5,1,3.83
164,164,11,2,1.0066666666666666
161,42,8,1,2.2666666666666666
137,74,3,1,2.1466666666666665
161,48,9,1,0.95
114,158,2,1,0.9633333333333334
100,100,2,1,0.83
163,43,5,1,0.66
230,239,2,4,1.4866666666666666
163,161,3,1,0.32666666666666666
163,151,2,1,1.57
246,244,8,2,3.9166666666666665
230,142,4,1,1.0366666666666666
230,48,7,3,0.55
161,161,8,1,0.6533333333333333
249,48,5,2,1.8783333333333334
50,68,4,1,0.66
238,75,7,1,0.61
68,100,2,0,0.5633333333333334
249,232,7,3,2.3633333333333333
107,143,0,2,2.5
41,41,4,1,0.9733333333333334
238,68,8,1,1.5866666666666667
79,107,1,1,0.5533333333333333
170,137,2,1,0.5566666666666666
142,243,10,3,2.38
151,166,7,1,0.7433333333333333
230,230,11,1,0.7466666666666667
48,114,1,2,2.695
230,48,9,0,0.5333333333333333
239,244,10,0,3.8033333333333332
79,163,1,1,2.506666666666667
170,249,10,1,1.6766666666666667
230,164,9,1,1.0066666666666666
263,75,1,7,0.7416666666666667
236,164,3,1,1.77
230,243,2,1,3.7733333333333334
50,107,5,1,2.2
234,137,8,2,1.79
263,75,4,1,1.2533333333333334
170,143,10,1,2.48
79,170,4,3,0.9833333333333333
229,262,8,1,1.14
13,140,2,4,2.8733333333333335
161,230,8,6,0.8566666666666667
142,231,3,1,2.2733333333333334
74,141,7,1,0.8566666666666667
161,68,7,4,0.5766666666666667
234,249,5,6,1.2833333333333334
164,48,5,2,1.57
161,233,0,1,0.8966666666666666
230,161,5,1,0.9666666666666667
163,107,4,6,1.23
68,137,1,2,1.55
79,231,4,1,1.7866666666666666
229,142,8,1,1.54
249,211,5,4,0.39666666666666667
4,233,3,1,1.4366666666666668
238,238,10,1,0.19
79,186,1,1,2.776666666666667
79,238,11,1,3.1133333333333333
144,231,4,1,1.51
114,114,9,2,5.773333333333333
186,148,2,6,2.1333333333333333
137,229,2,3,0.9016666666666666
144,48,6,1,5.716666666666667
79,141,3,1,1.78
246,230,6,2,1.23
48,141,7,1,1.5433333333333332
113,79,4,1,0.56
79,114,9,1,1.5033333333333334
48,50,4,1,0.18333333333333332
48,41,0,3,2.5933333333333333
68,151,2,1,3.4766666666666666
230,48,10,1,0.3466666666666667
163,90,9,1,1.64
43,113,4,1,1.5266666666666666
234,163,7,4,1.6
114,246,0,1,2.756666666666667
100,170,6,1,2.296666666666667
107,162,10,1,1.1033333333333333
249,79,0,1,1.4033333333333333
114,87,2,3,1.9733333333333334
231,238,8,1,3.6233333333333335
90,233,0,1,1.11
230,244,9,1,2.97
234,68,5,1,1.32
68,249,1,2,0.3466666666666667
113,79,2,2,1.1833333333333333
79,163,4,2,2.533333333333333
100,263,1,1,2.13
141,142,5,1,1.6766666666666667
230,234,9,1,1.27
263,238,0,6,1.3333333333333333
249,158,1,3,0.9783333333333334
246,238,4,2,2.0633333333333335
79,249,2,1,2.183333333333333
158,42,5,1,4.8933333333333335
164,234,0,1,0.58
249,170,9,1,1.73
148,161,4,3,4.793333333333333
161,263,9,1,2.013333333333333
48,162,3,2,0.955
114,230,5,5,2.36
141,229,5,1,0.36333333333333334
230,116,1,1,3.44
186,143,8,1,1.6166666666666667
238,75,1,1,1.24
246,41,1,1,2.6233333333333335
142,162,3,2,1.8433333333333333
249,42,2,1,4.34
234,141,4,1,2.63
209,209,5,2,0.03666666666666667
163,231,4,2,4.086666666666667
148,234,2,4,1.9833333333333334
48,230,1,1,0.7466666666666667
230,230,3,3,0.925
142,239,5,1,0.9566666666666667
232,211,2,4,0.9533333333333334
230,163,9,6,0.51
140,263,0,5,0.43333333333333335
143,151,8,1,0.6933333333333334
239,90,10,1,2.17
164,186,10,1,0.7166666666666667
186,246,11,2,1.2266666666666666
263,74,9,1,1.19
48,48,2,7,0.41
48,43,2,6,1.8233333333333333
237,163,7,11,0.9466666666666667
41,74,6,1,1.5266666666666666
263,75,8,1,0.6466666666666666
79,41,10,1,4.576666666666667
100,137,1,1,1.31
107,237,5,1,1.2233333333333334
163,161,10,2,1.0933333333333333
249,144,3,1,1.5333333333333334
79,186,7,3,2.6433333333333335
232,232,1,1,4.38
229,263,2,1,0.7166666666666667
162,229,10,2,1.1116666666666666
163,236,1,1,2.5533333333333332
238,166,5,2,1.5133333333333334
229,163,6,4,1.8166666666666667
48,48,4,6,0.5053333333333333
48,90,4,3,1.3766666666666667
79,137,4,1,0.3233333333333333
238,116,3,1,2.216666666666667
161,163,10,4,0.5988888888888888
142,151,10,2,1.7933333333333332
238,116,2,4,2.5766666666666667
164,170,1,2,0.65
107,100,5,1,1.4566666666666668
239,24,7,1,1.46
48,50,10,2,0.76
48,239,3,4,1.2966666666666666
239,151,5,9,1.1366666666666667
161,161,1,1,1.1666666666666667
163,88,2,1,3.42
107,137,1,6,1.2766666666666666
229,161,5,6,0.4066666666666667
43,163,0,10,0.25666666666666665
144,148,8,2,0.8166666666666667
48,238,3,2,1.2166666666666666
142,48,6,1,0.6666666666666666
68,68,8,2,0.535
68,186,0,1,0.6566666666666666
249,230,3,1,1.6966666666666668
48,90,6,1,1.12
141,162,5,1,1.2533333333333334
230,107,9,1,1.8466666666666667
163,262,7,4,1.5966666666666667
48,42,7,5,3.8533333333333335
48,68,5,4,0.4866666666666667
42,42,2,1,0.9033333333333333
42,42,10,1,1.6566666666666667
48,164,6,3,2.1433333333333335
164,164,10,1,0.8366666666666667
43,48,8,3,0.6516666666666666
161,161,10,2,0.23666666666666666
161,230,11,2,1.0633333333333332
233,79,2,2,1.255
162,229,8,1,0.49333333333333335
263,263,0,1,1.1766666666666667
79,229,8,3,1.4466666666666668
230,163,7,1,0.2633333333333333
141,236,2,3,0.75
163,48,10,5,1.0133333333333334
142,186,1,3,1.1866666666666668
68,74,3,4,3.66
114,79,5,3,0.4766666666666667
186,107,7,1,1.6233333333333333
88,148,5,2,1.7666666666666666
246,90,2,4,1.4633333333333334
246,75,10,4,3.8133333333333335
162,234,5,2,1.55
148,170,1,0,2.1033333333333335
249,246,6,1,1.41
148,79,6,1,1.44
162,158,1,1,2.2866666666666666
249,246,5,6,1.7666666666666666
48,48,10,7,0.395
48,230,8,2,0.4666666666666667
230,75,9,3,2.2066666666666666
249,246,8,2,1.2633333333333334
144,79,4,2,1.0166666666666666
45,229,8,4,5.526666666666666
236,41,4,4,2.486666666666667
158,249,7,1,0.7
48,143,2,2,1.5033333333333334
137,230,0,1,1.8433333333333333
239,236,6,1,1.5833333333333333
113,88,5,6,1.83
144,249,3,4,1.4366666666666668
249,79,5,2,1.0366666666666666
114,79,8,3,0.56
163,142,2,1,0.7633333333333333
239,239,4,1,0.6833333333333333
239,116,6,2,2.5533333333333332
4,87,0,1,1.42
68,170,7,2,1.8766666666666667
170,186,10,2,0.96
142,151,4,1,1.62
100,238,9,2,2.6433333333333335
48,164,1,1,1.44
79,243,2,2,3.94
161,186,4,1,1.0033333333333334
233,43,1,1,1.3166666666666667
137,141,4,2,1.3483333333333334
237,140,6,1,0.57
230,229,1,1,1.4433333333333334
45,45,1,4,1.115
148,114,3,2,1.2533333333333334
231,148,6,2,1.4833333333333334
107,229,10,2,0.75
107,202,1,1,3.026666666666667
170,142,10,1,1.25
107,148,0,5,1.2533333333333334
79,163,2,6,1.8366666666666667
79,163,9,6,1.8466666666666667
137,229,0,2,0.9166666666666666
114,231,4,2,0.64
161,74,1,6,1.8966666666666667
163,68,8,1,1.14
100,230,2,9,0.745
107,224,0,2,1.4216666666666666
148,48,3,1,3.07
236,262,10,1,1.2833333333333334
48,87,9,1,4.133333333333334
114,79,1,2,0.8916666666666667
236,239,11,1,1.63
230,43,1,1,0.5966666666666667
230,249,3,1,2.316666666666667
113,164,2,1,0.9233333333333333
230,151,3,1,2.2333333333333334
79,79,10,1,1.4133333333333333
239,244,0,5,2.3466666666666667
231,113,4,1,2.1666666666666665
230,75,11,1,2.0566666666666666
239,140,1,3,2.13
125,233,5,6,2.6266666666666665
148,232,11,7,0.47833333333333333
161,48,1,1,0.9833333333333333
230,164,2,3,1.1633333333333333
164,68,8,1,1.2233333333333334
142,48,1,1,0.56
68,107,4,1,1.68
50,233,0,1,1.9833333333333334
236,163,11,1,2.0933333333333333
163,113,1,1,1.3833333333333333
230,41,0,3,2.7816666666666667
151,151,5,2,0.875
236,42,1,1,2.8966666666666665
239,263,8,1,1.6033333333333333
186,170,0,1,1.1966666666666668
68,186,2,1,0.9733333333333334
48,244,4,2,2.7883333333333336
161,74,10,1,1.7433333333333334
230,68,10,4,2.53
48,137,11,2,3.23
162,48,0,6,0.8333333333333334
48,229,5,6,1.6333333333333333
229,74,8,6,4.85
100,163,6,4,1.7066666666666668
42,24,6,2,1.59
151,237,9,3,1.5166666666666666
79,170,6,2,0.7966666666666666
79,41,8,1,4.266666666666667
237,263,3,1,0.8733333333333333
74,116,1,1,2.6966666666666668
236,263,0,1,0.43666666666666665
229,236,1,1,1.05
68,246,6,1,0.8133333333333334
90,144,9,1,1.1866666666666668
90,125,1,1,0.8433333333333334
42,263,6,1,1.6
164,137,1,6,1.03
79,148,6,2,0.7466666666666667
79,170,9,2,1.04
79,232,10,2,1.0066666666666666
148,137,2,2,1.4066666666666667
100,43,2,5,0.98
90,230,3,1,0.8933333333333333
230,143,6,4,1.525
116,116,0,2,0.5733333333333334
116,42,1,1,1.1366666666666667
186,107,3,2,1.4466666666666668
114,170,10,1,1.2233333333333334
148,107,0,1,1.05
114,116,3,1,4.3133333333333335
